bait	baitGene	prey	preyGene	Quant (SPC or Intensities)	User Controls (SPC or Intensities)	CRAP Controls (SPC)	Avg. SPC	FCA	FCB	SP	iRef	intAct	iRef-Evidence	intAct-Evidence
P32494	NGG1	P39522	ILV3	4|1|5|5	12|15|14|11	-	3.75	0.332622145455	0.292599916173	0.0	0	0	na	na
P32494	NGG1	P39526	LAA1	1|1|1|0	17|20|12|14	-	0.75	0.104646138166	0.0947597569049	0.0	0	0	na	na
P32494	NGG1	P53317	NOP19	1|1|1|1	0|1|1|1	-	1.0	1.1376966552	0.995824430749	0.0	0	0	na	na
P32494	NGG1	Q03388	VPS72	2|2|2|5	1|0|1|2	-	2.75	1.83069517353	1.49634356526	0.36	1	1	 || pubmed:17314980 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:17314980 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	Q01852	TIM44	1|0|0|2	20|26|16|14	-	0.75	0.0865451793956	0.0718701200425	0.0	0	0	na	na
P32494	NGG1	Q01855	RPS15	32|25|26|24	13|11|12|11	-	26.75	2.135281865	2.04391299326	0.22	0	0	na	na
P32494	NGG1	Q04217	ECM16	73|70|71|76	1|1|1|2	-	72.5	32.1596714513	30.7093887349	1.0	0	0	na	na
P32494	NGG1	P38217	KAP104	3|3|3|4	2|3|4|4	-	3.25	0.985219235308	0.89648759264	0.0	0	0	na	na
P32494	NGG1	P47054	NUP192	1|0|1|0	12|7|10|12	-	0.5	0.131190291148	0.111518232446	0.0	0	0	na	na
P32494	NGG1	P47057	SNX4	46|46|53|43	3|1|3|2	-	47.0	14.3941667321	12.6094742235	1.0	0	0	na	na
P32494	NGG1	P47050	RTT101	3|3|3|4	2|1|0|2	-	3.25	1.86932652353	1.57125198993	0.44	0	0	na	na
P32494	NGG1	P52917	VPS4	0|1|0|0	1|4|1|1	-	0.25	0.46562126164	0.406576934691	0.0	0	0	na	na
P32494	NGG1	P52910	ACS2	3|3|0|2	19|20|18|18	-	2.0	0.150578551975	0.130424830349	0.0	1	1	 || pubmed:18676811 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:18676811 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	Q12420	SNU66	1|0|0|0	0|0|0|0	-	0.25	1.2394457486	1.18288122323	0.0	1	1	 || pubmed:17314980 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:17314980 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P39986	SPF1	1|0|0|0	0|1|1|0	-	0.25	0.828650709705	0.71215594285	0.0	0	0	na	na
P32494	NGG1	P39985	POL5	15|15|14|16	5|7|5|2	-	15.0	2.75483299657	2.37461805127	0.59	0	0	na	na
P32494	NGG1	P35725	YKL063C	1|0|0|2	0|0|0|2	-	0.75	1.14833777587	0.929081996331	0.24	0	0	na	na
P32494	NGG1	P52593	NUP188	0|1|0|0	16|20|19|19	-	0.25	0.0645266467293	0.0591350888545	0.0	0	0	na	na
P32494	NGG1	P35728	MPE1	1|1|0|1	1|0|1|3	-	0.75	0.76676917311	0.621583646963	0.0	0	0	na	na
P32494	NGG1	P15891	ABP1	14|8|14|8	13|16|10|12	-	11.0	0.862327734554	0.794687642213	0.0	0	0	na	na
P32494	NGG1	P29496	MCM5	2|3|2|1	5|4|5|6	-	2.0	0.49597435193	0.447811196879	0.0	0	0	na	na
P32494	NGG1	Q04264	PDS5	172|192|186|208	0|1|1|1	-	189.5	107.616475403	93.9253952115	1.0	0	0	na	na
P32494	NGG1	P47120	LIA1	0|0|1|0	9|12|8|8	-	0.25	0.122191972135	0.111897299713	0.0	0	0	na	na
P32494	NGG1	P24276	SSD1	16|12|15|20	12|10|12|8	-	15.75	1.423730289	1.31090062597	0.0	0	0	na	na
P32494	NGG1	P47122	NPA3	3|0|1|0	25|25|26|20	-	1.0	0.078422609428	0.0630356288379	0.0	0	1	na	 || pubmed:14690591 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P47124	HOC1	1|1|1|3	3|1|0|1	-	1.5	1.09543485202	0.882191102701	0.11	0	0	na	na
P32494	NGG1	P47128	EAF6	0|0|0|2	0|0|0|0	-	0.5	1.48201434799	1.30811189923	0.18	1	1	 || pubmed:18676811 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:18676811 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	Q03964	TY1A-DR2	2|2|1|1	4|4|4|3	-	1.5	0.521929190142	0.484907612532	0.0	0	0	na	na
P32494	NGG1	P24279	MCM3	3|1|1|0	2|1|2|0	-	1.25	0.97901864383	0.738080438781	0.09	0	0	na	na
P32494	NGG1	P29547	CAM1	1|6|3|2	5|12|6|5	-	3.0	0.507422557209	0.418540212748	0.0	0	0	na	na
P32494	NGG1	Q08004	BUD20	6|8|7|6	3|4|1|3	-	6.75	2.06683765036	1.78266091865	0.3	0	0	na	na
P32494	NGG1	P39676	YHB1	2|2|2|2	11|16|13|6	-	2.0	0.238378092521	0.207891445948	0.0	0	0	na	na
P32494	NGG1	P53952	YNL050C	6|7|7|8	0|1|1|1	-	7.0	4.52693532266	3.94543804054	0.99	0	0	na	na
P32494	NGG1	P53953	SFB2	2|4|0|0	2|0|4|5	-	1.5	0.659215316549	0.414322710856	0.0	0	0	na	na
P32494	NGG1	Q05029	BCH1	0|0|0|1	1|1|0|3	-	0.25	0.554361351355	0.446473131279	0.0	0	0	na	na
P32494	NGG1	Q05027	TAF9	16|15|14|14	6|11|7|6	-	14.75	1.84059024107	1.73799273061	0.05	1	1	 || pubmed:9885573|pubmed:9844640|pubmed:16118188|pubmed:9488488|pubmed:12052880|pubmed:27899560|pubmed:16429126|pubmed:21734642 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:9885573|pubmed:9844640|pubmed:16118188|pubmed:9488488|pubmed:12052880|pubmed:27899560|pubmed:16429126|pubmed:21734642 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	Q92317	NCB2	0|0|1|0	18|17|20|17	-	0.25	0.0653731094828	0.0599449473535	0.0	0	0	na	na
P32494	NGG1	Q05022	RRP5	115|107|116|115	17|21|18|13	-	113.25	6.17288181379	5.7267662784	1.0	0	0	na	na
P32494	NGG1	P11632	NHP6A	1|2|2|2	0|0|0|0	-	1.75	2.73176177522	2.6891122953	0.82	0	0	na	na
P32494	NGG1	P32569	SRB4	6|4|6|7	8|5|6|3	-	5.75	1.0147092904	0.888273503595	0.0	0	0	na	na
P32494	NGG1	P47079	CCT8	57|50|50|45	49|51|52|53	-	50.5	0.969611570941	0.943962267552	0.0	0	0	na	na
P32494	NGG1	P32561	RPD3	10|12|12|6	12|15|9|14	-	10.0	0.811513831217	0.730523279022	0.0	1	1	 || pubmed:18676811 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:18676811 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P32563	VPH1	6|7|8|7	10|12|8|12	-	7.0	0.689959917415	0.647551693335	0.0	0	0	na	na
P32494	NGG1	P53173	ERV14	1|0|1|1	1|1|1|1	-	0.75	0.862919004572	0.821300711704	0.0	0	0	na	na
P32494	NGG1	P32567	PAH1	0|1|1|2	0|1|1|0	-	1.0	1.32855015608	1.11659573218	0.31	0	0	na	na
P32494	NGG1	P53883	NOP13	37|43|40|44	4|2|2|1	-	41.0	12.6848827937	11.1926923976	1.0	0	0	na	na
P32494	NGG1	Q07844	RIX7	17|15|14|22	30|31|27|24	-	17.0	0.610358304996	0.576657463437	0.0	0	0	na	na
P32494	NGG1	Q12406	ARP7	4|1|5|2	3|4|4|3	-	3.0	0.873718815707	0.774072127052	0.0	1	1	 || pubmed:27708008 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:27708008 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P43579	IES1	0|0|1|0	0|0|0|0	-	0.25	1.24696835478	1.18740037472	0.0	0	0	na	na
P32494	NGG1	P39077	CCT3	68|70|73|67	41|44|39|49	-	69.5	1.57142342175	1.54216880644	0.0	0	0	na	na
P32494	NGG1	P39076	CCT2	37|37|45|50	25|24|22|23	-	42.25	1.73592953717	1.69807177857	0.0	0	0	na	na
P32494	NGG1	P43573	BUD27	1|0|1|2	7|7|8|8	-	1.0	0.230909197644	0.207509188099	0.0	0	0	na	na
P32494	NGG1	P08678	CYR1	1|1|0|4	0|3|1|3	-	1.5	0.907939974829	0.63890740392	0.06	0	0	na	na
P32494	NGG1	P39079	CCT6	25|23|26|23	18|23|15|20	-	24.25	1.24990713714	1.18535601172	0.0	0	0	na	na
P32494	NGG1	P39078	CCT4	50|43|34|33	46|45|40|42	-	40.0	0.912945263629	0.890675314768	0.0	0	0	na	na
P32494	NGG1	P43574	GAT1	26|23|25|27	7|6|4|6	-	25.25	3.83291299898	3.55900776834	0.82	0	0	na	na
P32494	NGG1	P46982	MNN5	1|0|1|1	17|21|14|17	-	0.75	0.0950278067652	0.0874767037984	0.0	0	0	na	na
P32494	NGG1	P43601	ATG18	2|0|1|1	1|1|1|0	-	1.0	1.12245490107	0.917006066759	0.16	0	0	na	na
P32494	NGG1	P43603	LSB3	0|1|0|2	2|4|4|4	-	0.75	0.387206241928	0.313967723548	0.0	0	0	na	na
P32494	NGG1	P47076	RPC17	3|3|0|0	0|0|0|0	-	1.5	2.49288469942	1.99604199586	0.43	0	0	na	na
P32494	NGG1	P43609	RSC8	20|21|20|20	3|5|5|7	-	20.25	3.49786400596	3.15742130789	0.77	0	0	na	na
P32494	NGG1	P47077	NOP9	7|9|9|10	0|0|1|0	-	8.75	7.63096063613	7.08169888097	1.0	0	0	na	na
P32494	NGG1	P53319	GND2	0|1|2|0	4|5|4|6	-	0.75	0.305254212097	0.263504782795	0.0	0	0	na	na
P32494	NGG1	P53313	SDA1	7|7|9|8	1|4|3|2	-	7.75	2.48372433604	2.1712330246	0.53	0	0	na	na
P32494	NGG1	P47075	VTC4	0|0|0|2	0|2|0|0	-	0.5	1.01031563158	0.806227307606	0.16	0	0	na	na
P32494	NGG1	P53316	YGR250C	5|3|2|5	49|48|51|57	-	3.75	0.0891748634611	0.082514763672	0.0	0	0	na	na
P32494	NGG1	P40303	PRE6	3|1|2|2	33|34|31|25	-	2.0	0.0929237806058	0.0853676971708	0.0	0	0	na	na
P32494	NGG1	P08417	FUM1	1|1|0|0	13|15|16|14	-	0.5	0.0964520786748	0.0887043148794	0.0	0	0	na	na
P32494	NGG1	P43596	IOC3	4|4|4|5	0|0|0|0	-	4.25	5.18342222165	5.16985676761	0.98	0	0	na	na
P32494	NGG1	P53080	EDC1	0|1|1|0	0|0|0|0	-	0.5	1.50515083932	1.41780695529	0.0	0	0	na	na
P32494	NGG1	P53086	KIP3	0|1|0|0	0|0|0|1	-	0.25	1.00691305809	0.895940424231	0.0	0	0	na	na
P32494	NGG1	P41338	ERG10	8|0|8|3	10|5|9|6	-	4.75	0.653538905835	0.435181088178	0.0	0	0	na	na
P32494	NGG1	P19158	IRA2	11|10|6|13	0|1|2|3	-	10.0	4.3207231098	3.4963776014	0.91	0	0	na	na
P32494	NGG1	P06839	RAD3	0|0|0|1	0|0|0|0	-	0.25	1.24100717399	1.18382350095	0.0	0	0	na	na
P32494	NGG1	P40087	DDI1	0|0|0|1	1|0|1|0	-	0.25	0.817070693598	0.699742429363	0.0	0	0	na	na
P32494	NGG1	P25491	YDJ1	44|37|51|42	218|203|241|218	-	43.5	0.19738570745	0.187519295548	0.0	1	1	 || pubmed:27708008 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:27708008 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P53551	HHO1	4|4|6|4	1|0|1|2	-	4.5	2.69401350055	2.27964703039	0.72	0	0	na	na
P32494	NGG1	Q03735	NAB6	28|34|28|40	19|18|15|20	-	32.5	1.73868465508	1.65358636625	0.02	0	0	na	na
P32494	NGG1	P53221	RPL26B	44|45|47|43	26|26|30|32	-	44.75	1.52478191619	1.45213153464	0.0	0	0	na	na
P32494	NGG1	Q02554	CUS1	5|3|5|5	0|0|0|0	-	4.5	5.41165384049	5.35137980049	0.98	0	0	na	na
P32494	NGG1	P25655	CDC39	14|12|9|10	17|14|10|13	-	11.25	0.833520695776	0.770269164257	0.0	0	0	na	na
P32494	NGG1	Q05359	ERP1	3|2|2|1	2|3|2|2	-	2.0	0.917375479607	0.870038618329	0.01	0	0	na	na
P32494	NGG1	P32342	SRP21	5|3|2|6	0|0|0|1	-	4.0	3.93083774821	3.51018278391	0.9	0	0	na	na
P32494	NGG1	P32345	PPH3	0|0|0|1	1|1|2|2	-	0.25	0.49370182465	0.437322319938	0.0	0	0	na	na
P32494	NGG1	Q04739	GAL83	2|5|5|2	1|3|1|2	-	3.5	1.65056225821	1.42578178545	0.24	0	0	na	na
P32494	NGG1	P20434	RPB5	5|3|6|4	0|0|0|0	-	4.5	5.41761502128	5.31507763718	1.0	0	0	na	na
P32494	NGG1	P32349	RPC82	5|4|5|4	0|0|0|0	-	4.5	5.42882915104	5.41010104213	1.0	0	0	na	na
P32494	NGG1	Q02959	HOS3	1|0|0|0	0|0|0|0	-	0.25	1.2394457486	1.18288122323	0.0	0	0	na	na
P32494	NGG1	P24871	CLB4	2|2|2|0	0|0|0|0	-	1.5	2.48919317584	2.27092934894	0.51	0	0	na	na
P32494	NGG1	Q08096	RCL1	10|8|8|9	0|0|0|0	-	8.75	9.60472876651	9.58482658822	1.0	0	0	na	na
P32494	NGG1	P53552	THO2	3|0|0|2	0|0|0|0	-	1.25	2.2003515938	1.83512880965	0.17	0	0	na	na
P32494	NGG1	Q99373	PET20	4|7|7|7	0|0|0|0	-	6.25	7.18088908758	7.02691899548	1.0	0	0	na	na
P32494	NGG1	P27999	RPB9	4|4|4|5	0|0|0|0	-	4.25	5.18342222165	5.16985676761	0.99	1	1	 || pubmed:11779853 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:11779853 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	Q12220	DIP2	65|68|62|70	2|3|3|0	-	66.25	22.0986125	18.05252732	1.0	0	0	na	na
P32494	NGG1	Q05515	SVF1	2|0|0|0	1|2|1|0	-	0.5	0.744758958074	0.564624057464	0.03	0	0	na	na
P32494	NGG1	P0C0W9;Q3E757	P0C0W9;Q3E757	22|24|24|22	16|17|17|14	-	23.0	1.39161129496	1.33484175209	0.0	0	0	na	na
P32494	NGG1	Q05518	PAL1	11|8|8|10	2|2|2|3	-	9.25	3.10006721762	2.96593773774	0.77	0	0	na	na
P32494	NGG1	P38853	KEL1	1|2|0|1	3|4|3|2	-	1.0	0.500530716906	0.428870671797	0.0	0	0	na	na
P32494	NGG1	P36081	YKL077W	3|2|4|3	6|4|6|8	-	3.0	0.56019832915	0.497828393997	0.0	0	0	na	na
P32494	NGG1	P36080	RRP14	26|25|26|27	1|0|1|0	-	26.0	17.5188704704	15.725913618	1.0	0	0	na	na
P32494	NGG1	P38856	YAP1801	0|2|2|3	7|5|5|6	-	1.75	0.40363200467	0.34190200705	0.0	0	0	na	na
P32494	NGG1	P12945	NAT1	35|29|31|30	2|8|5|5	-	31.25	5.3459519008	4.59399039283	1.0	0	0	na	na
P32494	NGG1	P36121	RPC37	4|6|6|5	4|3|4|3	-	5.25	1.36897433624	1.28400681946	0.01	0	0	na	na
P32494	NGG1	P0CX29;P0CX30	P0CX29;P0CX30	23|25|27|28	11|16|15|15	-	25.75	1.73144578968	1.62174161823	0.0	0	0	na	na
P32494	NGG1	P33767	WBP1	1|1|1|1	3|2|2|2	-	1.0	0.609039741904	0.5854669866	0.0	0	0	na	na
P32494	NGG1	P36062	AVT3	0|0|0|2	0|0|0|0	-	0.5	1.48201434799	1.30811189923	0.12	0	0	na	na
P32494	NGG1	P17255	VMA1	33|28|30|29	84|92|85|98	-	30.0	0.336306399953	0.331277998806	0.0	0	0	na	na
P32494	NGG1	P38931	SSN2	1|0|0|3	0|0|0|1	-	1.0	1.57054635962	1.24665406826	0.3	0	0	na	na
P32494	NGG1	P38930	CKB2	10|11|9|12	1|0|1|0	-	10.5	7.4722797063	6.6739555771	1.0	0	0	na	na
P32494	NGG1	P25270	MRM1	0|1|0|0	0|0|0|0	-	0.25	1.25818248454	1.19404287339	0.0	0	0	na	na
P32494	NGG1	P38934	BFR1	41|30|38|36	28|31|31|25	-	36.25	1.22940097839	1.17437606606	0.0	0	0	na	na
P32494	NGG1	P12709	PGI1	16|11|13|12	37|50|38|36	-	13.0	0.33500395362	0.321999883415	0.0	0	0	na	na
P32494	NGG1	Q12136	SAS10	48|60|56|53	5|6|4|4	-	54.25	9.52540929225	9.08094904023	1.0	0	0	na	na
P32494	NGG1	P10964	RPA190	48|36|34|39	18|24|15|18	-	39.25	2.01479186064	1.90797968654	0.09	0	0	na	na
P32494	NGG1	P10961	HSF1	103|96|116|108	25|24|24|28	-	105.75	3.99735665705	3.84923094144	0.88	0	0	na	na
P32494	NGG1	P10962	MAK16	12|9|8|11	0|0|0|0	-	10.0	10.8238170962	10.7364571549	1.0	0	0	na	na
P32494	NGG1	P0CX43;P0CX44	P0CX43;P0CX44	36|36|35|37	17|15|17|22	-	36.0	1.93895999614	1.81567412701	0.02	0	0	na	na
P32494	NGG1	Q06412	TUS1	0|2|2|2	0|0|0|0	-	1.5	2.49231602662	2.27335783382	0.36	0	0	na	na
P32494	NGG1	P47912	FAA4	3|2|3|3	34|39|35|31	-	2.75	0.103477673325	0.0994024220459	0.0	0	0	na	na
P32494	NGG1	P09620	KEX1	3|2|2|3	7|14|6|12	-	2.5	0.324637419948	0.291572306602	0.0	0	0	na	na
P32494	NGG1	P38961	RRP8	9|12|12|16	0|0|0|1	-	12.25	10.4621632593	9.63623606927	1.0	0	0	na	na
P32494	NGG1	P22936	APN1	6|6|7|8	0|0|0|0	-	6.75	7.64260527424	7.6067291674	1.0	0	0	na	na
P32494	NGG1	Q12043	TGL5	0|0|0|1	1|0|1|1	-	0.25	0.701770935863	0.584741448954	0.0	0	0	na	na
P32494	NGG1	Q12041	MET32	1|1|1|1	1|1|0|0	-	1.0	1.33262708255	1.2008466738	0.0	0	0	na	na
P32494	NGG1	P38737	ECM29	17|13|17|19	25|35|26|25	-	16.5	0.600663347968	0.579218693497	0.0	0	0	na	na
P32494	NGG1	Q06708	VAC14	2|1|0|1	0|1|0|0	-	1.0	1.60370924281	1.40864135235	0.4	0	0	na	na
P32494	NGG1	Q06709	REH1	21|24|17|21	0|0|0|2	-	20.75	14.3316096775	12.7888462066	1.0	0	0	na	na
P32494	NGG1	P33297	RPT5	44|57|52|47	55|61|59|52	-	50.0	0.872315842852	0.841722831659	0.0	0	0	na	na
P32494	NGG1	Q06704	IMH1	2|2|2|2	15|25|11|27	-	2.0	0.146312486407	0.129744560558	0.0	0	0	na	na
P32494	NGG1	Q06705	CSR1	3|6|3|5	13|21|15|15	-	4.25	0.308208821165	0.283328807701	0.0	0	0	na	na
P32494	NGG1	Q06706	IKI3	33|32|38|32	9|12|11|11	-	33.75	2.9181475419	2.79088464772	0.67	1	1	 || pubmed:27708008|pubmed:18931302 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:27708008|pubmed:18931302 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P34247	UTP11	27|21|25|20	0|0|0|0	-	23.25	23.8812197369	23.7390253095	1.0	0	0	na	na
P32494	NGG1	Q03771	ACL4	1|0|0|0	1|3|0|0	-	0.25	0.633380269136	0.519757530775	0.0	0	0	na	na
P32494	NGG1	P34243	HCS1	4|3|2|5	0|0|0|0	-	3.5	4.43130302755	4.30321119225	0.93	0	0	na	na
P32494	NGG1	P34241	URB1	32|31|29|33	5|6|3|1	-	31.25	6.73354026021	5.64282300108	1.0	0	0	na	na
P32494	NGG1	Q06078	UTP21	51|54|51|40	1|1|1|0	-	49.0	28.1855441476	24.4489804482	1.0	0	0	na	na
P32494	NGG1	Q08923	CTI6	3|2|3|4	4|7|3|3	-	3.0	0.758231776804	0.694774275124	0.0	1	1	 || pubmed:12086626 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:12086626 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P40485	SLM1	0|0|0|1	1|2|1|4	-	0.25	0.415899808368	0.358392915413	0.0	0	0	na	na
P32494	NGG1	P40482	SEC24	0|2|0|0	5|5|7|6	-	0.5	0.223543349586	0.18493780709	0.0	0	0	na	na
P32494	NGG1	P40480	HOS4	14|7|8|15	0|0|1|0	-	11.0	9.3087119168	8.37410543319	1.0	0	0	na	na
P32494	NGG1	Q07478	SUB2	14|7|6|4	20|23|21|17	-	7.75	0.404944910349	0.355661273542	0.0	0	0	na	na
P32494	NGG1	P39516	RPS14B	34|32|39|33	16|17|18|16	-	34.5	1.96701081312	1.92860408481	0.11	0	0	na	na
P32494	NGG1	P39517	DHH1	8|7|6|5	8|5|5|8	-	6.5	0.98435463697	0.898714258916	0.0	0	0	na	na
P32494	NGG1	P80428	ARP4	5|6|8|6	7|11|6|6	-	6.25	0.849829586466	0.794297940581	0.0	1	1	 || pubmed:18676811 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:18676811 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	Q12035	FCF2	19|24|27|21	2|1|0|2	-	22.75	10.4536944064	8.72896522634	1.0	0	0	na	na
P32494	NGG1	P38205	NCL1	9|4|12|7	2|2|2|3	-	8.0	2.7168248039	2.4760660884	0.57	0	0	na	na
P32494	NGG1	P38203	LSM2	4|5|5|4	3|8|5|8	-	4.5	0.784383454472	0.68521094065	0.0	0	0	na	na
P32494	NGG1	P09440	MIS1	21|15|12|16	5|7|6|6	-	16.0	2.39282688959	2.26382332247	0.41	0	0	na	na
P32494	NGG1	P47047	MTR4	33|32|34|36	3|5|3|5	-	33.75	6.88663386681	6.49418358647	1.0	0	0	na	na
P32494	NGG1	P06701	SIR3	2|1|3|3	0|0|0|0	-	2.25	3.20100056806	3.09221198425	0.72	0	0	na	na
P32494	NGG1	P20424	SRP54	6|1|2|3	31|26|25|26	-	3.0	0.139368424144	0.122423717511	0.0	0	0	na	na
P32494	NGG1	P29311	BMH1	19|15|17|16	29|31|30|33	-	16.75	0.549920439665	0.538429933922	0.0	1	1	 || pubmed:27708008 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:27708008 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	Q08723	RPN8	20|22|24|18	25|29|24|21	-	21.0	0.845062598246	0.800033931291	0.0	0	0	na	na
P32494	NGG1	P38112	MAK5	12|8|7|8	0|0|1|0	-	8.75	7.60172444399	7.00234919502	1.0	0	0	na	na
P32494	NGG1	Q03280	TOM1	7|6|7|8	2|4|4|3	-	7.0	1.85691888175	1.693925918	0.15	1	1	 || pubmed:9753545 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:9753545 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P38116	ARL1	1|1|1|0	2|1|0|0	-	0.75	0.998885654067	0.840485741444	0.0	0	0	na	na
P32494	NGG1	Q06678	MRPL35	1|0|1|1	1|0|1|1	-	0.75	0.976830812793	0.821300711704	0.0	0	0	na	na
P32494	NGG1	Q06679	UTP4	37|41|40|39	0|1|0|1	-	39.25	26.7858225849	24.1135627892	1.0	0	0	na	na
P32494	NGG1	P35194	UTP20	90|87|82|93	0|2|0|3	-	88.0	39.5741159124	33.4272926142	1.0	0	0	na	na
P32494	NGG1	P35197	GCS1	0|0|0|1	8|44|14|12	-	0.25	0.0620797487521	0.0501956886421	0.0	0	0	na	na
P32494	NGG1	P35191	MDJ1	1|1|4|2	36|38|37|42	-	2.0	0.0755237278891	0.0685095396955	0.0	0	0	na	na
P32494	NGG1	P17629	HPR1	3|3|1|0	2|1|0|0	-	1.75	1.56872937219	1.18778808857	0.39	0	0	na	na
P32494	NGG1	P34111	TFC3	0|1|0|1	0|0|0|0	-	0.5	1.49918965853	1.41353601465	0.0	0	0	na	na
P32494	NGG1	Q03919	RUB1	3|0|0|2	1|1|0|0	-	1.25	1.47675391298	1.10996405541	0.37	0	0	na	na
P32494	NGG1	P47130	CSN12	1|0|0|0	0|0|0|0	-	0.25	1.2394457486	1.18288122323	0.0	0	0	na	na
P32494	NGG1	P45976	FIP1	1|2|0|4	3|3|2|2	-	1.75	0.778506825294	0.634926949171	0.01	0	0	na	na
P32494	NGG1	P45978	SCD6	1|1|3|2	2|3|1|3	-	1.75	0.843748964317	0.720926859496	0.01	0	0	na	na
P32494	NGG1	Q04031	RRP17	9|10|9|14	0|1|0|0	-	10.5	9.18864362769	8.52633329825	1.0	0	0	na	na
P32494	NGG1	P53946	ARP5	0|1|2|2	4|6|4|6	-	1.25	0.374019335547	0.327562826899	0.0	0	0	na	na
P32494	NGG1	P22336	RFA1	17|15|14|9	0|1|0|0	-	13.75	11.8124283263	10.8452238744	1.0	0	0	na	na
P32494	NGG1	P53941	IMP4	19|6|11|4	2|1|1|1	-	10.0	4.77298689421	3.99137222958	0.78	0	0	na	na
P32494	NGG1	P53940	APJ1	3|2|4|0	7|4|5|7	-	2.25	0.474751364562	0.370578766893	0.0	0	0	na	na
P32494	NGG1	P53165	SGF73	119|99|124|111	0|0|0|1	-	113.25	89.976786952	84.1686003261	1.0	1	1	 || pubmed:16429126|pubmed:21734642|pubmed:23819448|pubmed:25216679|pubmed:18931302 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:16429126|pubmed:21734642|pubmed:23819448|pubmed:25216679|pubmed:18931302 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P53163	MNP1	5|3|3|5	1|3|4|3	-	4.0	1.30974926807	1.11680892515	0.02	0	0	na	na
P32494	NGG1	P53973	HDA1	1|0|2|4	0|0|1|0	-	1.75	2.13690448868	1.70869706947	0.52	0	0	na	na
P32494	NGG1	P53893	RIA1	0|1|0|0	3|6|4|4	-	0.25	0.241138721936	0.213322584086	0.0	0	0	na	na
P32494	NGG1	P53892	IBD2	2|1|1|2	4|6|6|7	-	1.5	0.365479723878	0.332213715491	0.0	0	0	na	na
P32494	NGG1	P53894	CBK1	2|3|4|3	5|6|6|6	-	3.0	0.586921104338	0.559509442026	0.0	0	0	na	na
P32494	NGG1	P17536	TPM1	0|0|1|0	0|0|0|0	-	0.25	1.24696835478	1.18740037472	0.0	0	0	na	na
P32494	NGG1	P53971	FAP1	1|1|2|3	0|0|0|0	-	1.75	2.71458646468	2.60558750839	0.54	0	0	na	na
P32494	NGG1	Q05946	UTP13	43|35|37|32	0|0|0|0	-	36.75	37.1826128434	36.9994540866	1.0	0	0	na	na
P32494	NGG1	Q12221	PUF2	0|0|0|1	9|3|8|8	-	0.25	0.153134710542	0.124113082512	0.0	0	0	na	na
P32494	NGG1	P53875	MRPL19	2|0|0|2	0|1|0|0	-	1.0	1.58978453391	1.30358228984	0.37	0	0	na	na
P32494	NGG1	P43633	ALK1	1|2|1|1	0|1|0|0	-	1.25	1.81912695133	1.67788434636	0.5	0	0	na	na
P32494	NGG1	P43634	CHA4	12|10|12|11	0|0|0|0	-	11.25	12.0698729999	12.053696191	1.0	0	0	na	na
P32494	NGG1	P54838	DAK1	5|5|4|6	23|34|20|23	-	5.0	0.229331264686	0.217095570647	0.0	0	0	na	na
P32494	NGG1	P54839	ERG13	2|0|2|2	10|10|9|6	-	1.5	0.251575601325	0.210194083223	0.0	0	0	na	na
P32494	NGG1	P43638	MHP1	0|1|0|5	2|3|2|2	-	1.5	0.760931115841	0.559062490996	0.05	0	0	na	na
P32494	NGG1	P43639	CKB1	13|16|8|10	2|3|6|4	-	11.75	2.63918402128	2.27932577376	0.42	0	0	na	na
P32494	NGG1	P46676	SUM1	0|2|5|4	0|4|1|2	-	2.75	1.37848822764	0.940560143233	0.22	0	0	na	na
